exchange,stock_symbol,date,dividends
AMEX,TFI,2009-09-01,0.07
AMEX,TFI,2009-08-03,0.071
AMEX,TFI,2009-07-01,0.072
AMEX,TFI,2009-06-01,0.07
AMEX,TFI,2009-05-01,0.071
AMEX,TFI,2009-04-01,0.071
AMEX,TFI,2009-03-02,0.072
AMEX,TFI,2009-02-02,0.067
AMEX,TFI,2008-12-29,0.074
AMEX,TFI,2008-12-01,0.071
AMEX,TFI,2008-11-03,0.072
AMEX,TFI,2008-10-01,0.071
AMEX,TFI,2008-09-02,0.071
AMEX,TFI,2008-08-01,0.071
AMEX,TFI,2008-07-01,0.07
AMEX,TFI,2008-06-02,0.069
AMEX,TFI,2008-05-01,0.071
AMEX,TFI,2008-04-01,0.064
AMEX,TFI,2008-03-03,0.07
AMEX,TFI,2008-02-01,0.057
AMEX,TFI,2007-12-28,0.083
AMEX,TFI,2007-12-03,0.072
